?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분
2345,2024-08-01,직영점,A0020,부산모라점(직),1,정상,일반판매,ALB3TS010,C-TCCRHN-멜로디단가라티,GE,그린,F,판매
2346,2024-08-01,직영점,A0020,부산모라점(직),1,정상,일반판매,ALH3TS006,3-OCCRHN-패치버드T,BE,베이지,F,판매
2347,2024-08-01,직영점,A0020,부산모라점(직),2,정상,일반판매,BKG7BG013,라켓백팩,BK,블랙,F,판매
2348,2024-08-01,직영점,A0020,부산모라점(직),3,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,M,판매
2349,2024-08-02,직영점,A0020,부산모라점(직),1,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,M,판매
2350,2024-08-02,직영점,A0020,부산모라점(직),2,정상,일반판매,ALG3ST004,3-SCPRHN-레오SET,NA,네이비,F,판매
2351,2024-08-02,직영점,A0020,부산모라점(직),3,정상,일반판매,ALF3PT006,3-SCCXT9-엔씨끈PT,KH,카키,F,판매
2352,2024-08-02,직영점,A0020,부산모라점(직),4,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,XL,판매
2353,2024-08-03,직영점,A0020,부산모라점(직),1,정상,일반판매,ALF7JP001,3-SCLRHN-스윙린넨JP,WH,화이트,F,판매
2354,2024-08-03,직영점,A0020,부산모라점(직),2,정상,일반판매,KLD7AC002,KJ-SCCRHN-앞셔링BL,SO,소라,F,판매
2355,2024-08-03,직영점,A0020,부산모라점(직),2,정상,일반판매,ALF7BL004,3-GCLNHN-페이즐BL,GE,그린,F,판매
2356,2024-08-03,직영점,A0020,부산모라점(직),2,정상,일반판매,ALF7BL004,3-GCLNHN-페이즐BL,BL,블루,F,판매
2357,2024-08-03,직영점,A0020,부산모라점(직),3,정상,일반판매,AKE3OP015,C-웨스트셔츠롱원피스,KH,카키,F,판매
2358,2024-08-03,직영점,A0020,부산모라점(직),3,정상,일반판매,ALG3TS014,3-SCCVHN-소프트T,IV,아이보리,F,판매
2359,2024-08-03,직영점,A0020,부산모라점(직),4,정상,일반판매,ALG3BL004,3-CCCCHN-고방카라체크BL,CK,체크,F,판매
2360,2024-08-03,직영점,A0020,부산모라점(직),5,정상,일반판매,ALE3TS012,3-OCCRHN-코드자수T,IV,아이보리,F,판매
2361,2024-08-04,직영점,A0020,부산모라점(직),1,정상,일반판매,BLA7BG005,다이아백팩(24),BK,블랙,F,판매
2362,2024-08-05,직영점,A0020,부산모라점(직),1,정상,일반판매,AKF3VT002,S-언발쉬폰조끼,BK,블랙,F,판매
2363,2024-08-05,직영점,A0020,부산모라점(직),1,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
2364,2024-08-05,직영점,A0020,부산모라점(직),1,정상,일반판매,ALG3PT001,3-SCPXT8-아삭8부와이드,BK,블랙,M,판매
2365,2024-08-05,직영점,A0020,부산모라점(직),2,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,BK,블랙,F,판매
2366,2024-08-05,직영점,A0020,부산모라점(직),3,정상,일반판매,ALG3BL007,3-SSPSHN-소매핀턱BL,WH,화이트,F,판매
2367,2024-08-05,직영점,A0020,부산모라점(직),4,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,GE,그린,M,판매
2368,2024-08-05,직영점,A0020,부산모라점(직),4,정상,일반판매,ALH3TS002,3-FCCRHN-르망꽃T,GE,그린,F,판매
2369,2024-08-05,직영점,A0020,부산모라점(직),5,정상,일반판매,ALE3TS012,3-OCCRHN-코드자수T,IV,아이보리,F,판매
2370,2024-08-05,직영점,A0020,부산모라점(직),5,정상,일반판매,ALH3TS002,3-FCCRHN-르망꽃T,GE,그린,F,판매
2371,2024-08-05,직영점,A0020,부산모라점(직),6,정상,일반판매,ALG3PT002,3-SCCXT5-셔링포켓5부,BK,블랙,F,판매
2372,2024-08-06,직영점,A0020,부산모라점(직),1,정상,일반판매,ALG7TS001,3-FCCRHN-잔꽃T,BK,블랙,F,판매
2373,2024-08-06,직영점,A0020,부산모라점(직),1,정상,일반판매,BLF4GV001,패턴장갑,XX,XX,F,판매
2374,2024-08-06,직영점,A0020,부산모라점(직),2,정상,일반판매,ALI3ST001,3-OCPDHN-잼큐SET,BG,청록색,F,판매
2375,2024-08-06,직영점,A0020,부산모라점(직),3,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,GE,그린,F,판매
2376,2024-08-06,직영점,A0020,부산모라점(직),3,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,판매
2377,2024-08-06,직영점,A0020,부산모라점(직),4,정상,일반판매,ALG3TS011,3-OCCVHN-문별V넥T,WH,화이트,F,판매
2378,2024-08-06,직영점,A0020,부산모라점(직),5,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,M,판매
2379,2024-08-06,직영점,A0020,부산모라점(직),6,정상,일반판매,ALG3TS012,3-OCCRHN-본에즈T,BE,베이지,F,판매
2380,2024-08-07,직영점,A0020,부산모라점(직),1,정상,일반판매,ALG3VT001,3-SCPHHN-메쉬벌룬조끼,BK,블랙,F,판매
2381,2024-08-07,직영점,A0020,부산모라점(직),2,정상,일반판매,AIE7TS020,판다비즈BL,YE,옐로우,F,판매
2382,2024-08-07,직영점,A0020,부산모라점(직),2,정상,일반판매,ALG3TS009,3-OCCRHN-레이포켓T,WH,화이트,F,판매
2383,2024-08-07,직영점,A0020,부산모라점(직),3,정상,일반판매,ALD3DP006,3-SCCXT9-다크통데님,DL,진청,M,판매
2384,2024-08-07,직영점,A0020,부산모라점(직),4,정상,일반판매,ALG3PT003,3-SOCXT5-M5부,KH,카키,F,판매
2385,2024-08-07,직영점,A0020,부산모라점(직),4,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,M,판매
2386,2024-08-07,직영점,A0020,부산모라점(직),5,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,M,판매
2387,2024-08-07,직영점,A0020,부산모라점(직),5,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,판매
2388,2024-08-07,직영점,A0020,부산모라점(직),6,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,BK,블랙,F,판매
2389,2024-08-07,직영점,A0020,부산모라점(직),7,정상,일반판매,ALI3BL004,3-OCCRHN-큐브BL,BK,블랙,F,판매
2390,2024-08-07,직영점,A0020,부산모라점(직),8,정상,일반판매,BKI4SC005,포인자수덧신(2pcs),XX,XX,F,판매
2391,2024-08-08,직영점,A0020,부산모라점(직),1,정상,일반판매,ALI3BL004,3-OCCRHN-큐브BL,BK,블랙,F,판매
2392,2024-08-08,직영점,A0020,부산모라점(직),2,정상,일반판매,BLF4CP005,해바라기끈모자,CM,카멜,F,판매
2393,2024-08-09,직영점,A0020,부산모라점(직),1,정상,일반판매,ALF3TN001,3-SCLRHN-린넨캡나시,BK,블랙,F,판매
2394,2024-08-09,직영점,A0020,부산모라점(직),2,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,L,판매
2395,2024-08-09,직영점,A0020,부산모라점(직),3,정상,일반판매,BLE4CP002,종이조개썬캡,BE,베이지,F,판매
2396,2024-08-09,직영점,A0020,부산모라점(직),3,정상,일반판매,ALF3DP001,3-SCCX15-콤비하프데님,LL,연청,M,판매
2397,2024-08-09,직영점,A0020,부산모라점(직),4,정상,일반판매,ALG3TS011,3-OCCVHN-문별V넥T,WH,화이트,F,판매
2398,2024-08-09,직영점,A0020,부산모라점(직),4,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,S,판매
2399,2024-08-09,직영점,A0020,부산모라점(직),4,정상,일반판매,ALG3TN002,3-SCCVHN-찰랑트임나시,BK,블랙,F,판매
2400,2024-08-09,직영점,A0020,부산모라점(직),5,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매
2401,2024-08-09,직영점,A0020,부산모라점(직),6,정상,일반판매,ALE3KT004,3-SSLRHN-홀가라운니트,PK,핑크,F,판매
2402,2024-08-09,직영점,A0020,부산모라점(직),6,정상,일반판매,ALH3TS002,3-FCCRHN-르망꽃T,GE,그린,F,판매
2403,2024-08-09,직영점,A0020,부산모라점(직),7,정상,일반판매,ALF7BL004,3-GCLNHN-페이즐BL,BL,블루,F,판매
2404,2024-08-09,직영점,A0020,부산모라점(직),7,정상,일반판매,ALF7BL004,3-GCLNHN-페이즐BL,GE,그린,F,판매
2405,2024-08-09,직영점,A0020,부산모라점(직),7,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,CM,카멜,F,판매
2406,2024-08-10,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD3DP006,3-SCCXT9-다크통데님,DL,진청,S,판매
2407,2024-08-10,직영점,A0020,부산모라점(직),2,정상,일반판매,ALG7KT001,3-OCARHN-웨이브니트,GR,회색,F,판매
2408,2024-08-10,직영점,A0020,부산모라점(직),2,정상,일반판매,ALG7KT002,3-TCARHN-단가라꽈니트,IV,아이보리,F,판매
2409,2024-08-10,직영점,A0020,부산모라점(직),3,정상,일반판매,ALE3PT007,3-SCPXJ8-썸머조거팬츠,BK,블랙,L,판매
2410,2024-08-10,직영점,A0020,부산모라점(직),4,정상,일반판매,ALG7PT005,3-CCCXT9-고방와이드팬츠,NA,네이비,F,판매
2411,2024-08-10,직영점,A0020,부산모라점(직),5,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,PK,핑크,F,판매
2412,2024-08-10,직영점,A0020,부산모라점(직),5,정상,일반판매,ALH3TS002,3-FCCRHN-르망꽃T,GE,그린,F,판매
2413,2024-08-12,직영점,A0020,부산모라점(직),1,정상,일반판매,ALG3TS004,3-OCCRHN-폴딩자수T,CH,챠콜,F,판매
2414,2024-08-12,직영점,A0020,부산모라점(직),2,정상,일반판매,ALF3TN001,3-SCLRHN-린넨캡나시,BE,베이지,F,판매
2415,2024-08-12,직영점,A0020,부산모라점(직),3,정상,일반판매,ALF7BL002,3-OCPRHN-컬링플리츠BL,GR,회색,F,판매
2416,2024-08-12,직영점,A0020,부산모라점(직),4,정상,일반판매,ALG7KT001,3-OCARHN-웨이브니트,BK,블랙,F,판매
2417,2024-08-12,직영점,A0020,부산모라점(직),4,정상,일반판매,ALG7TS001,3-FCCRHN-잔꽃T,BK,블랙,F,판매
2418,2024-08-13,직영점,A0020,부산모라점(직),1,정상,일반판매,ALG3PT002,3-SCCXT5-셔링포켓5부,BK,블랙,F,판매
2419,2024-08-13,직영점,A0020,부산모라점(직),2,정상,일반판매,KLF7AC002,K3-GCLNHN-페이즐BL,GE,그린,F,판매
2420,2024-08-13,직영점,A0020,부산모라점(직),2,정상,일반판매,ALG7KT001,3-OCARHN-웨이브니트,BK,블랙,F,판매
2421,2024-08-13,직영점,A0020,부산모라점(직),3,정상,일반판매,ALG7KT001,3-OCARHN-웨이브니트,BK,블랙,F,판매
2422,2024-08-13,직영점,A0020,부산모라점(직),3,정상,일반판매,BJF4SB013,피셔맨샌들(2311),BR,브라운,40,판매
2423,2024-08-13,직영점,A0020,부산모라점(직),4,정상,일반판매,ALI7TS003,3-OCCDHN-별후드하프T,BK,블랙,F,판매
2424,2024-08-14,직영점,A0020,부산모라점(직),1,정상,일반판매,ALI3BL004,3-OCCRHN-큐브BL,BR,브라운,F,판매
2425,2024-08-14,직영점,A0020,부산모라점(직),2,정상,일반판매,ALI3BL004,3-OCCRHN-큐브BL,BR,브라운,F,반품
2426,2024-08-14,직영점,A0020,부산모라점(직),3,정상,일반판매,ALE7KT002,3-TCAVHN-리본V니트,BR,브라운,F,판매
2427,2024-08-14,직영점,A0020,부산모라점(직),4,정상,일반판매,BLG4CP001,꽃송이두건,XX,XX,F,판매
2428,2024-08-14,직영점,A0020,부산모라점(직),4,정상,일반판매,AJE7BL013,픽쳐BL,BE,베이지,F,판매
2429,2024-08-14,직영점,A0020,부산모라점(직),4,정상,일반판매,ALG3TS011,3-OCCVHN-문별V넥T,WH,화이트,F,판매
2430,2024-08-14,직영점,A0020,부산모라점(직),4,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,판매
2431,2024-08-14,직영점,A0020,부산모라점(직),4,정상,일반판매,ALF7WS002,3-OCLSHN-컬러단추셔츠,NA,네이비,F,판매
2432,2024-08-14,직영점,A0020,부산모라점(직),4,정상,일반판매,AHG7PT007,M-앞주름PT,MT,민트,F,판매
2433,2024-08-14,직영점,A0020,부산모라점(직),5,정상,일반판매,KLF7AC003,K3-SCLSHN-라미단추셔츠,KH,카키,F,판매
2434,2024-08-14,직영점,A0020,부산모라점(직),6,정상,일반판매,AID7CA012,후드니트Y,PP,퍼플,F,판매
2435,2024-08-14,직영점,A0020,부산모라점(직),7,정상,일반판매,AII3WS002,S-포인자수NB,KH,카키,F,판매
2436,2024-08-14,직영점,A0020,부산모라점(직),8,정상,일반판매,BLD4SB009,블링스니커즈(377),BE,베이지,45,판매
2437,2024-08-14,직영점,A0020,부산모라점(직),9,정상,일반판매,ALI7SK002,3-ECCXXL-프린스커트,BK,블랙,F,판매
2438,2024-08-14,직영점,A0020,부산모라점(직),10,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,판매
2439,2024-08-14,직영점,A0020,부산모라점(직),11,정상,일반판매,ALF3BL014,3-FCZSHN-텐셀플라워BL,BE,베이지,F,판매
2440,2024-08-15,직영점,A0020,부산모라점(직),1,정상,일반판매,AKF7TS010,해버포켓T,WH,화이트,F,판매
2441,2024-08-15,직영점,A0020,부산모라점(직),2,정상,일반판매,BIG7BG001,가죽미니뱃지,SO,소라,F,판매
2442,2024-08-15,직영점,A0020,부산모라점(직),3,정상,일반판매,ALI7TS004,3-OCCFHN-영문반목T,BK,블랙,F,판매
2443,2024-08-15,직영점,A0020,부산모라점(직),4,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,M,판매
2444,2024-08-16,직영점,A0020,부산모라점(직),1,정상,일반판매,AKH3PT008,C-에이드큐롯팬츠,BE,베이지,S,판매
2445,2024-08-16,직영점,A0020,부산모라점(직),1,정상,일반판매,ALI7TS006,3-SCCFSN-슬림반목T,BK,블랙,F,판매
2446,2024-08-16,직영점,A0020,부산모라점(직),2,정상,일반판매,ALF3DP002,3-SCCXT9-아이통데님,LL,연청,M,판매
2447,2024-08-16,직영점,A0020,부산모라점(직),2,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,M,판매
2448,2024-08-16,직영점,A0020,부산모라점(직),3,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,S,판매
2449,2024-08-16,직영점,A0020,부산모라점(직),3,정상,일반판매,ALG3ST003,3-SCPTTC-라운드바스락SET,SO,소라,F,판매
2450,2024-08-16,직영점,A0020,부산모라점(직),3,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매
2451,2024-08-16,직영점,A0020,부산모라점(직),4,정상,일반판매,AKE3WS011,S-뒷리본린넨셔츠,GE,그린,F,판매
2452,2024-08-16,직영점,A0020,부산모라점(직),5,정상,일반판매,ALI7TS005,3-SCCRSN-5부하프T,KH,카키,F,판매
2453,2024-08-16,직영점,A0020,부산모라점(직),6,정상,일반판매,ALG3OP006,3-FSPNXL-튤립OPS,YE,옐로우,F,판매
2454,2024-08-16,직영점,A0020,부산모라점(직),6,정상,일반판매,ALG3TS007,3-OCCRHN-자수왕관T,CH,챠콜,F,판매
2455,2024-08-17,직영점,A0020,부산모라점(직),1,정상,일반판매,AKE7SK008,잔체크SK,BK,블랙,F,판매
2456,2024-08-17,직영점,A0020,부산모라점(직),2,정상,일반판매,BKD4SC001,레이스진주덧신,BK,블랙,F,판매
2457,2024-08-17,직영점,A0020,부산모라점(직),2,정상,일반판매,BLD4SC001,데일리양말(3pcs),XX,XX,F,판매
2458,2024-08-17,직영점,A0020,부산모라점(직),3,정상,일반판매,ALI7TS004,3-OCCFHN-영문반목T,OR,오렌지,F,판매
2459,2024-08-17,직영점,A0020,부산모라점(직),4,정상,일반판매,ALI3OP007,3-OCCCHL-타미카라OPS,BK,블랙,F,판매
2460,2024-08-17,직영점,A0020,부산모라점(직),4,정상,일반판매,ALI7TS001,3-SCCTSN-베이직폴라티,BK,블랙,F,판매
2461,2024-08-17,직영점,A0020,부산모라점(직),4,정상,일반판매,ALI3SK002,3-OCPXAL-토이스커트,BE,베이지,F,판매
2462,2024-08-17,직영점,A0020,부산모라점(직),4,정상,일반판매,ALI7TS005,3-SCCRSN-5부하프T,BL,블루,F,판매
2463,2024-08-18,직영점,A0020,부산모라점(직),1,정상,일반판매,ALI3BL009,3-FCCSHN-에메랄드나염,IV,아이보리,F,판매
2464,2024-08-18,직영점,A0020,부산모라점(직),1,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BE,베이지,F,판매
2465,2024-08-18,직영점,A0020,부산모라점(직),2,정상,일반판매,ALI7TS004,3-OCCFHN-영문반목T,OR,오렌지,F,판매
2466,2024-08-18,직영점,A0020,부산모라점(직),3,정상,일반판매,ALG3ST004,3-SCPRHN-레오SET,BR,브라운,F,판매
2467,2024-08-19,직영점,A0020,부산모라점(직),1,정상,일반판매,ALE3WS005,3-ECCSHN-물결나염,BL,블루,F,판매
2468,2024-08-19,직영점,A0020,부산모라점(직),2,정상,일반판매,ALI7KT007,3-TCAVHN-스마일단니트,BK,블랙,F,판매
2469,2024-08-19,직영점,A0020,부산모라점(직),3,정상,일반판매,ALF3BL012,3-FCCSHN-플라워스트링BL,BL,블루,F,판매
2470,2024-08-19,직영점,A0020,부산모라점(직),4,정상,일반판매,AHF3BN001,Q-스파오퍼나시,NA,네이비,F,판매
2471,2024-08-19,직영점,A0020,부산모라점(직),4,정상,일반판매,ALF7BL004,3-GCLNHN-페이즐BL,BL,블루,F,판매
2472,2024-08-20,직영점,A0020,부산모라점(직),1,정상,일반판매,BLD4CP003,벌집배색벙거지,IV,아이보리,F,판매
2473,2024-08-20,직영점,A0020,부산모라점(직),2,정상,일반판매,ALI7KT006,3-TCAVHN-폴단가라니트,RE,레드,F,판매
2474,2024-08-20,직영점,A0020,부산모라점(직),2,정상,일반판매,ALF3TS007,3-OCCRON-레트로워싱티셔츠,BE,베이지,F,판매
2475,2024-08-20,직영점,A0020,부산모라점(직),2,정상,일반판매,AJE3ST012,S-티미SET,BE,베이지,F,판매
2476,2024-08-20,직영점,A0020,부산모라점(직),2,정상,일반판매,ALE7KT002,3-TCAVHN-리본V니트,RE,레드,F,판매
2477,2024-08-20,직영점,A0020,부산모라점(직),3,정상,일반판매,ALG3PT003,3-SOCXT5-M5부,WH,화이트,F,판매
2478,2024-08-20,직영점,A0020,부산모라점(직),4,기획,일반판매,AKI4PT002,M-리엔조거팬츠,NA,네이비,M,판매
2479,2024-08-20,직영점,A0020,부산모라점(직),4,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,NA,네이비,F,판매
2480,2024-08-20,직영점,A0020,부산모라점(직),4,정상,일반판매,ALG3TS016,3-OCCRHN-방울라운드BL,BK,블랙,F,판매
2481,2024-08-20,직영점,A0020,부산모라점(직),4,정상,일반판매,BJC4SB008,가죽보울슬립온,BK,블랙,45,판매
2482,2024-08-20,직영점,A0020,부산모라점(직),5,정상,일반판매,BLF4GV004,패턴중장갑,XX,XX,F,판매
2483,2024-08-20,직영점,A0020,부산모라점(직),6,정상,일반판매,ALF3BL004,3-OCPRHN-라피BL,WH,화이트,F,판매
2484,2024-08-20,직영점,A0020,부산모라점(직),7,정상,일반판매,ALD3PT007,3-SCPXB8-알라딘배기,BK,블랙,F,판매
2485,2024-08-20,직영점,A0020,부산모라점(직),8,정상,일반판매,ALG3BL007,3-SSPSHN-소매핀턱BL,BK,블랙,F,판매
2486,2024-08-20,직영점,A0020,부산모라점(직),9,정상,일반판매,BLG4GT001,자외선풀마스크,XX,XX,F,판매
2487,2024-08-20,직영점,A0020,부산모라점(직),9,정상,일반판매,AKH3JK005,S-MU밴드자켓,BR,브라운,F,판매
2488,2024-08-20,직영점,A0020,부산모라점(직),9,정상,일반판매,ALI7TS002,3-OCCFHN-미로7부반목T,BK,블랙,F,판매
2489,2024-08-20,직영점,A0020,부산모라점(직),9,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,S,판매
2490,2024-08-21,직영점,A0020,부산모라점(직),1,정상,일반판매,ALG7KT002,3-TCARHN-단가라꽈니트,GR,회색,F,판매
2491,2024-08-21,직영점,A0020,부산모라점(직),2,정상,일반판매,ALI7TS002,3-OCCFHN-미로7부반목T,BR,브라운,F,판매
2492,2024-08-22,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,M,판매
2493,2024-08-22,직영점,A0020,부산모라점(직),1,정상,일반판매,AJE7PT002,큐티배기PT,GE,그린,F,판매
2494,2024-08-22,직영점,A0020,부산모라점(직),2,정상,일반판매,ALE3TS012,3-OCCRHN-코드자수T,IV,아이보리,F,판매
2495,2024-08-22,직영점,A0020,부산모라점(직),3,정상,일반판매,ALI7DP002,3-OCCXB9-알파벳데님배기,ML,중청,F,판매
2496,2024-08-22,직영점,A0020,부산모라점(직),4,정상,일반판매,AGH1WS001,M-플로럴,NA,네이비,F,판매
2497,2024-08-22,직영점,A0020,부산모라점(직),4,정상,일반판매,AKG3KT002,S-보틀KT,KH,카키,F,판매
2498,2024-08-22,직영점,A0020,부산모라점(직),4,정상,일반판매,ALG7KT002,3-TCARHN-단가라꽈니트,IV,아이보리,F,판매
2499,2024-08-22,직영점,A0020,부산모라점(직),5,정상,일반판매,ALG3TS011,3-OCCVHN-문별V넥T,GE,그린,F,판매
